,location,trap_type,date_start,date_stop,count,days_off,year,month,doy,days_out
14422,Dover,CEW BLT,13/5/2019,16/5/2019,0,3,2019,5,133,3
14423,Dover,CEW Pheromone,13/5/2019,16/5/2019,0,3,2019,5,133,3
14424,Georgetown,CEW BLT,13/5/2019,16/5/2019,0,3,2019,5,133,3
14425,Georgetown,CEW Pheromone,13/5/2019,16/5/2019,0,3,2019,5,133,3
14426,Harrington,CEW BLT,13/5/2019,16/5/2019,0.67,3,2019,5,133,3
14427,Harrington,CEW Pheromone,13/5/2019,16/5/2019,0,3,2019,5,133,3
14428,Laurel,CEW BLT,13/5/2019,16/5/2019,0.33,3,2019,5,133,3
14429,Laurel,CEW Pheromone,13/5/2019,16/5/2019,0,3,2019,5,133,3
14430,Milford,CEW BLT,13/5/2019,16/5/2019,0.67,3,2019,5,133,3
14431,Milford,CEW Pheromone,13/5/2019,16/5/2019,0.33,3,2019,5,133,3
14432,Rising Sun,CEW BLT,13/5/2019,16/5/2019,0.33,3,2019,5,133,3
14433,Rising Sun,CEW Pheromone,13/5/2019,16/5/2019,0.33,3,2019,5,133,3
14434,Seaford,CEW BLT,13/5/2019,16/5/2019,0,3,2019,5,133,3
14435,Seaford,CEW Pheromone,13/5/2019,16/5/2019,0.33,3,2019,5,133,3
14436,Wyoming,CEW BLT,13/5/2019,16/5/2019,0,3,2019,5,133,3
14437,Wyoming,CEW Pheromone,13/5/2019,16/5/2019,0.33,3,2019,5,133,3
14438,Bridgeville,CEW BLT,16/5/2019,20/5/2019,0,4,2019,5,136,4
14439,Bridgeville,CEW Pheromone,16/5/2019,20/5/2019,0,4,2019,5,136,4
14440,Concord,CEW BLT,16/5/2019,20/5/2019,0.25,4,2019,5,136,4
14441,Concord,CEW Pheromone,16/5/2019,20/5/2019,0,4,2019,5,136,4
14442,Dover,CEW BLT,16/5/2019,20/5/2019,0.5,4,2019,5,136,4
14443,Dover,CEW Pheromone,16/5/2019,20/5/2019,0,4,2019,5,136,4
14444,Georgetown,CEW BLT,16/5/2019,20/5/2019,0,4,2019,5,136,4
14445,Georgetown,CEW Pheromone,16/5/2019,20/5/2019,0,4,2019,5,136,4
14446,Harrington,CEW BLT,16/5/2019,20/5/2019,0,4,2019,5,136,4
14447,Harrington,CEW Pheromone,16/5/2019,20/5/2019,0,4,2019,5,136,4
14448,Laurel,CEW BLT,16/5/2019,20/5/2019,0,4,2019,5,136,4
14449,Laurel,CEW Pheromone,16/5/2019,20/5/2019,0.5,4,2019,5,136,4
14450,Milford,CEW BLT,16/5/2019,20/5/2019,0.25,4,2019,5,136,4
14451,Milford,CEW Pheromone,16/5/2019,20/5/2019,0.25,4,2019,5,136,4
14452,Rising Sun,CEW BLT,16/5/2019,20/5/2019,0.25,4,2019,5,136,4
14453,Rising Sun,CEW Pheromone,16/5/2019,20/5/2019,0,4,2019,5,136,4
14454,Seaford,CEW BLT,16/5/2019,20/5/2019,0,4,2019,5,136,4
14455,Seaford,CEW Pheromone,16/5/2019,20/5/2019,0.25,4,2019,5,136,4
14456,Wyoming,CEW BLT,16/5/2019,20/5/2019,0,4,2019,5,136,4
14457,Wyoming,CEW Pheromone,16/5/2019,20/5/2019,0,4,2019,5,136,4
14458,Bridgeville,CEW BLT,20/5/2019,23/5/2019,0,3,2019,5,140,3
14459,Bridgeville,CEW Pheromone,20/5/2019,23/5/2019,0,3,2019,5,140,3
14460,Concord,CEW BLT,20/5/2019,23/5/2019,0.67,3,2019,5,140,3
14461,Concord,CEW Pheromone,20/5/2019,23/5/2019,0.33,3,2019,5,140,3
14462,Dover,CEW BLT,20/5/2019,23/5/2019,0,3,2019,5,140,3
14463,Dover,CEW Pheromone,20/5/2019,23/5/2019,0,3,2019,5,140,3
14464,Georgetown,CEW BLT,20/5/2019,23/5/2019,0,3,2019,5,140,3
14465,Georgetown,CEW Pheromone,20/5/2019,23/5/2019,0,3,2019,5,140,3
14466,Harrington,CEW BLT,20/5/2019,23/5/2019,0.33,3,2019,5,140,3
14467,Harrington,CEW Pheromone,20/5/2019,23/5/2019,0,3,2019,5,140,3
14468,Laurel,CEW BLT,20/5/2019,23/5/2019,0.67,3,2019,5,140,3
14469,Laurel,CEW Pheromone,20/5/2019,23/5/2019,3.33,3,2019,5,140,3
14470,Milford,CEW BLT,20/5/2019,23/5/2019,0,3,2019,5,140,3
14471,Milford,CEW Pheromone,20/5/2019,23/5/2019,1.33,3,2019,5,140,3
14472,Rising Sun,CEW BLT,20/5/2019,23/5/2019,0,3,2019,5,140,3
14473,Rising Sun,CEW Pheromone,20/5/2019,23/5/2019,0.33,3,2019,5,140,3
14474,Seaford,CEW BLT,20/5/2019,23/5/2019,0.67,3,2019,5,140,3
14475,Seaford,CEW Pheromone,20/5/2019,23/5/2019,0.67,3,2019,5,140,3
14476,Wyoming,CEW BLT,20/5/2019,23/5/2019,0,3,2019,5,140,3
14477,Wyoming,CEW Pheromone,20/5/2019,23/5/2019,0.33,3,2019,5,140,3
14478,Bridgeville,CEW BLT,23/5/2019,27/5/2019,0,4,2019,5,143,4
14479,Bridgeville,CEW Pheromone,23/5/2019,27/5/2019,1.25,4,2019,5,143,4
14480,Concord,CEW BLT,23/5/2019,27/5/2019,0.25,4,2019,5,143,4
14481,Concord,CEW Pheromone,23/5/2019,27/5/2019,7,4,2019,5,143,4
14482,Dover,CEW BLT,23/5/2019,27/5/2019,0.25,4,2019,5,143,4
14483,Dover,CEW Pheromone,23/5/2019,27/5/2019,1.25,4,2019,5,143,4
14484,Georgetown,CEW BLT,23/5/2019,27/5/2019,0,4,2019,5,143,4
14485,Georgetown,CEW Pheromone,23/5/2019,27/5/2019,4.75,4,2019,5,143,4
14486,Harrington,CEW BLT,23/5/2019,27/5/2019,0.25,4,2019,5,143,4
14487,Harrington,CEW Pheromone,23/5/2019,27/5/2019,7.25,4,2019,5,143,4
14488,Laurel,CEW BLT,23/5/2019,27/5/2019,0.5,4,2019,5,143,4
14489,Laurel,CEW Pheromone,23/5/2019,27/5/2019,18.25,4,2019,5,143,4
14490,Milford,CEW BLT,23/5/2019,27/5/2019,0.25,4,2019,5,143,4
14491,Milford,CEW Pheromone,23/5/2019,27/5/2019,3,4,2019,5,143,4
14492,Rising Sun,CEW BLT,23/5/2019,27/5/2019,0,4,2019,5,143,4
14493,Rising Sun,CEW Pheromone,23/5/2019,27/5/2019,1.75,4,2019,5,143,4
14494,Seaford,CEW BLT,23/5/2019,27/5/2019,0,4,2019,5,143,4
14495,Seaford,CEW Pheromone,23/5/2019,27/5/2019,0.5,4,2019,5,143,4
14496,Wyoming,CEW BLT,23/5/2019,27/5/2019,0.25,4,2019,5,143,4
14497,Wyoming,CEW Pheromone,23/5/2019,27/5/2019,1,4,2019,5,143,4
14498,Bridgeville,CEW BLT,27/5/2019,30/5/2019,0,3,2019,5,147,3
14499,Bridgeville,CEW Pheromone,27/5/2019,30/5/2019,2.33,3,2019,5,147,3
14500,Concord,CEW BLT,27/5/2019,30/5/2019,0.33,3,2019,5,147,3
14501,Concord,CEW Pheromone,27/5/2019,30/5/2019,23.67,3,2019,5,147,3
14502,Dover,CEW BLT,27/5/2019,30/5/2019,0.33,3,2019,5,147,3
14503,Dover,CEW Pheromone,27/5/2019,30/5/2019,2.33,3,2019,5,147,3
14504,Georgetown,CEW BLT,27/5/2019,30/5/2019,0.67,3,2019,5,147,3
14505,Georgetown,CEW Pheromone,27/5/2019,30/5/2019,15.67,3,2019,5,147,3
14506,Harrington,CEW BLT,27/5/2019,30/5/2019,0,3,2019,5,147,3
14507,Harrington,CEW Pheromone,27/5/2019,30/5/2019,16,3,2019,5,147,3
14508,Laurel,CEW BLT,27/5/2019,30/5/2019,0.67,3,2019,5,147,3
14509,Laurel,CEW Pheromone,27/5/2019,30/5/2019,31.33,3,2019,5,147,3
14510,Milford,CEW BLT,27/5/2019,30/5/2019,0.67,3,2019,5,147,3
14511,Milford,CEW Pheromone,27/5/2019,30/5/2019,15,3,2019,5,147,3
14512,Rising Sun,CEW BLT,27/5/2019,30/5/2019,0.33,3,2019,5,147,3
14513,Rising Sun,CEW Pheromone,27/5/2019,30/5/2019,9,3,2019,5,147,3
14514,Seaford,CEW BLT,27/5/2019,30/5/2019,0,3,2019,5,147,3
14515,Seaford,CEW Pheromone,27/5/2019,30/5/2019,1.33,3,2019,5,147,3
14516,Wyoming,CEW BLT,27/5/2019,30/5/2019,0.33,3,2019,5,147,3
14517,Wyoming,CEW Pheromone,27/5/2019,30/5/2019,3.67,3,2019,5,147,3
14518,Bridgeville,CEW BLT,30/5/2019,3/6/2019,0.5,4,2019,5,150,4
14519,Bridgeville,CEW Pheromone,30/5/2019,3/6/2019,14.5,4,2019,5,150,4
14520,Concord,CEW BLT,30/5/2019,3/6/2019,0.25,4,2019,5,150,4
14521,Concord,CEW Pheromone,30/5/2019,3/6/2019,8.5,4,2019,5,150,4
14522,Dover,CEW BLT,30/5/2019,3/6/2019,0,4,2019,5,150,4
14523,Dover,CEW Pheromone,30/5/2019,3/6/2019,4.75,4,2019,5,150,4
14524,Georgetown,CEW BLT,30/5/2019,3/6/2019,0.25,4,2019,5,150,4
14525,Georgetown,CEW Pheromone,30/5/2019,3/6/2019,7.25,4,2019,5,150,4
14526,Harrington,CEW BLT,30/5/2019,3/6/2019,0.25,4,2019,5,150,4
14527,Harrington,CEW Pheromone,30/5/2019,3/6/2019,24.25,4,2019,5,150,4
14528,Laurel,CEW BLT,30/5/2019,3/6/2019,0.5,4,2019,5,150,4
14529,Laurel,CEW Pheromone,30/5/2019,3/6/2019,9.5,4,2019,5,150,4
14530,Milford,CEW BLT,30/5/2019,3/6/2019,0.25,4,2019,5,150,4
14531,Milford,CEW Pheromone,30/5/2019,3/6/2019,15,4,2019,5,150,4
14532,Milford,CEW Pheromone,30/5/2019,3/6/2019,15.25,4,2019,5,150,4
14533,Rising Sun,CEW BLT,30/5/2019,3/6/2019,0.25,4,2019,5,150,4
14534,Rising Sun,CEW Pheromone,30/5/2019,3/6/2019,14.5,4,2019,5,150,4
14535,Seaford,CEW BLT,30/5/2019,3/6/2019,0.25,4,2019,5,150,4
14536,Seaford,CEW Pheromone,30/5/2019,3/6/2019,1.25,4,2019,5,150,4
14537,Wyoming,CEW BLT,30/5/2019,3/6/2019,0,4,2019,5,150,4
14538,Wyoming,CEW Pheromone,30/5/2019,3/6/2019,5.75,4,2019,5,150,4
14539,Bridgeville,CEW BLT,3/6/2019,6/6/2019,0,3,2019,6,154,3
14540,Bridgeville,CEW Pheromone,3/6/2019,6/6/2019,31.67,3,2019,6,154,3
14541,Concord,CEW BLT,3/6/2019,6/6/2019,0.33,3,2019,6,154,3
14542,Concord,CEW Pheromone,3/6/2019,6/6/2019,2.67,3,2019,6,154,3
14543,Dover,CEW BLT,3/6/2019,6/6/2019,0.33,3,2019,6,154,3
14544,Dover,CEW Pheromone,3/6/2019,6/6/2019,0.67,3,2019,6,154,3
14545,Georgetown,CEW BLT,3/6/2019,6/6/2019,0.67,3,2019,6,154,3
14546,Georgetown,CEW Pheromone,3/6/2019,6/6/2019,12.67,3,2019,6,154,3
14547,Harrington,CEW BLT,3/6/2019,6/6/2019,0,3,2019,6,154,3
14548,Harrington,CEW Pheromone,3/6/2019,6/6/2019,31,3,2019,6,154,3
14549,Laurel,CEW BLT,3/6/2019,6/6/2019,1,3,2019,6,154,3
14550,Laurel,CEW Pheromone,3/6/2019,6/6/2019,6,3,2019,6,154,3
14551,Milford,CEW BLT,3/6/2019,6/6/2019,0.33,3,2019,6,154,3
14552,Milford,CEW Pheromone,3/6/2019,6/6/2019,7,3,2019,6,154,3
14553,Rising Sun,CEW BLT,3/6/2019,6/6/2019,0.33,3,2019,6,154,3
14554,Rising Sun,CEW Pheromone,3/6/2019,6/6/2019,15,3,2019,6,154,3
14555,Seaford,CEW BLT,3/6/2019,6/6/2019,0,3,2019,6,154,3
14556,Seaford,CEW Pheromone,3/6/2019,6/6/2019,2.67,3,2019,6,154,3
14557,Wyoming,CEW BLT,3/6/2019,6/6/2019,0.67,3,2019,6,154,3
14558,Wyoming,CEW Pheromone,3/6/2019,6/6/2019,9.67,3,2019,6,154,3
14559,Bridgeville,CEW BLT,6/6/2019,10/6/2019,0.25,4,2019,6,157,4
14560,Bridgeville,CEW Pheromone,6/6/2019,10/6/2019,8,4,2019,6,157,4
14561,Concord,CEW BLT,6/6/2019,10/6/2019,0,4,2019,6,157,4
14562,Concord,CEW Pheromone,6/6/2019,10/6/2019,3.5,4,2019,6,157,4
14563,Dover,CEW BLT,6/6/2019,10/6/2019,0.25,4,2019,6,157,4
14564,Dover,CEW Pheromone,6/6/2019,10/6/2019,0.25,4,2019,6,157,4
14565,Georgetown,CEW BLT,6/6/2019,10/6/2019,0.25,4,2019,6,157,4
14566,Georgetown,CEW Pheromone,6/6/2019,10/6/2019,9.5,4,2019,6,157,4
14567,Harrington,CEW BLT,6/6/2019,10/6/2019,0,4,2019,6,157,4
14568,Harrington,CEW Pheromone,6/6/2019,10/6/2019,9,4,2019,6,157,4
14569,Laurel,CEW BLT,6/6/2019,10/6/2019,0.75,4,2019,6,157,4
14570,Laurel,CEW Pheromone,6/6/2019,10/6/2019,7.75,4,2019,6,157,4
14571,Milford,CEW BLT,6/6/2019,10/6/2019,0.5,4,2019,6,157,4
14572,Milford,CEW Pheromone,6/6/2019,10/6/2019,0.75,4,2019,6,157,4
14573,Rising Sun,CEW BLT,6/6/2019,10/6/2019,0,4,2019,6,157,4
14574,Rising Sun,CEW Pheromone,6/6/2019,10/6/2019,14.5,4,2019,6,157,4
14575,Seaford,CEW BLT,6/6/2019,10/6/2019,0.25,4,2019,6,157,4
14576,Seaford,CEW Pheromone,6/6/2019,10/6/2019,1,4,2019,6,157,4
14577,Wyoming,CEW BLT,6/6/2019,10/6/2019,0.25,4,2019,6,157,4
14578,Wyoming,CEW Pheromone,6/6/2019,10/6/2019,4.25,4,2019,6,157,4
14579,Bridgeville,CEW BLT,10/6/2019,13/6/2019,0.33,3,2019,6,161,3
14580,Bridgeville,CEW Pheromone,10/6/2019,13/6/2019,6.67,3,2019,6,161,3
14581,Concord,CEW BLT,10/6/2019,13/6/2019,0.33,3,2019,6,161,3
14582,Concord,CEW Pheromone,10/6/2019,13/6/2019,5,3,2019,6,161,3
14583,Dover,CEW BLT,10/6/2019,13/6/2019,0.33,3,2019,6,161,3
14584,Dover,CEW Pheromone,10/6/2019,13/6/2019,0.67,3,2019,6,161,3
14585,Georgetown,CEW BLT,10/6/2019,13/6/2019,0.33,3,2019,6,161,3
14586,Georgetown,CEW Pheromone,10/6/2019,13/6/2019,8.33,3,2019,6,161,3
14587,Harrington,CEW BLT,10/6/2019,13/6/2019,0,3,2019,6,161,3
14588,Harrington,CEW Pheromone,10/6/2019,13/6/2019,8.67,3,2019,6,161,3
14589,Laurel,CEW BLT,10/6/2019,13/6/2019,0,3,2019,6,161,3
14590,Laurel,CEW Pheromone,10/6/2019,13/6/2019,2.33,3,2019,6,161,3
14591,Milford,CEW BLT,10/6/2019,13/6/2019,0.33,3,2019,6,161,3
14592,Milford,CEW Pheromone,10/6/2019,13/6/2019,2.67,3,2019,6,161,3
14593,Rising Sun,CEW BLT,10/6/2019,13/6/2019,0,3,2019,6,161,3
14594,Rising Sun,CEW Pheromone,10/6/2019,13/6/2019,6,3,2019,6,161,3
14595,Seaford,CEW BLT,10/6/2019,13/6/2019,0,3,2019,6,161,3
14596,Seaford,CEW Pheromone,10/6/2019,13/6/2019,1.33,3,2019,6,161,3
14597,Wyoming,CEW BLT,10/6/2019,13/6/2019,0.33,3,2019,6,161,3
14598,Wyoming,CEW Pheromone,10/6/2019,13/6/2019,3.33,3,2019,6,161,3
14599,Bridgeville,CEW BLT,13/6/2019,17/6/2019,0,4,2019,6,164,4
14600,Bridgeville,CEW Pheromone,13/6/2019,17/6/2019,1,4,2019,6,164,4
14601,Concord,CEW BLT,13/6/2019,17/6/2019,0,4,2019,6,164,4
14602,Concord,CEW Pheromone,13/6/2019,17/6/2019,2.75,4,2019,6,164,4
14603,Dover,CEW BLT,13/6/2019,17/6/2019,0,4,2019,6,164,4
14604,Dover,CEW Pheromone,13/6/2019,17/6/2019,0.25,4,2019,6,164,4
14605,Georgetown,CEW BLT,13/6/2019,17/6/2019,0,4,2019,6,164,4
14606,Georgetown,CEW Pheromone,13/6/2019,17/6/2019,2.5,4,2019,6,164,4
14607,Harrington,CEW BLT,13/6/2019,17/6/2019,0.25,4,2019,6,164,4
14608,Harrington,CEW Pheromone,13/6/2019,17/6/2019,3.75,4,2019,6,164,4
14609,Laurel,CEW BLT,13/6/2019,17/6/2019,0,4,2019,6,164,4
14610,Laurel,CEW Pheromone,13/6/2019,17/6/2019,0.5,4,2019,6,164,4
14611,Milford,CEW BLT,13/6/2019,17/6/2019,0.25,4,2019,6,164,4
14612,Milford,CEW Pheromone,13/6/2019,17/6/2019,1.75,4,2019,6,164,4
14613,Rising Sun,CEW BLT,13/6/2019,17/6/2019,0,4,2019,6,164,4
14614,Rising Sun,CEW Pheromone,13/6/2019,17/6/2019,0.75,4,2019,6,164,4
14615,Seaford,CEW BLT,13/6/2019,17/6/2019,0,4,2019,6,164,4
14616,Seaford,CEW Pheromone,13/6/2019,17/6/2019,0.75,4,2019,6,164,4
14617,Wyoming,CEW BLT,13/6/2019,17/6/2019,0,4,2019,6,164,4
14618,Wyoming,CEW Pheromone,13/6/2019,17/6/2019,2.5,4,2019,6,164,4
14619,Bridgeville,CEW BLT,17/6/2019,20/6/2019,0,3,2019,6,168,3
14620,Bridgeville,CEW Pheromone,17/6/2019,20/6/2019,1.33,3,2019,6,168,3
14621,Concord,CEW BLT,17/6/2019,20/6/2019,0,3,2019,6,168,3
14622,Concord,CEW Pheromone,17/6/2019,20/6/2019,1.33,3,2019,6,168,3
14623,Dover,CEW BLT,17/6/2019,20/6/2019,0,3,2019,6,168,3
14624,Dover,CEW Pheromone,17/6/2019,20/6/2019,0.67,3,2019,6,168,3
14625,Georgetown,CEW BLT,17/6/2019,20/6/2019,0,3,2019,6,168,3
14626,Georgetown,CEW Pheromone,17/6/2019,20/6/2019,2,3,2019,6,168,3
14627,Harrington,CEW BLT,17/6/2019,20/6/2019,0.33,3,2019,6,168,3
14628,Harrington,CEW Pheromone,17/6/2019,20/6/2019,5.33,3,2019,6,168,3
14629,Laurel,CEW BLT,17/6/2019,20/6/2019,0.33,3,2019,6,168,3
14630,Laurel,CEW Pheromone,17/6/2019,20/6/2019,0.67,3,2019,6,168,3
14631,Milford,CEW BLT,17/6/2019,20/6/2019,0,3,2019,6,168,3
14632,Milford,CEW Pheromone,17/6/2019,20/6/2019,2,3,2019,6,168,3
14633,Rising Sun,CEW BLT,17/6/2019,20/6/2019,0,3,2019,6,168,3
14634,Rising Sun,CEW Pheromone,17/6/2019,20/6/2019,0.33,3,2019,6,168,3
14635,Seaford,CEW BLT,17/6/2019,20/6/2019,0,3,2019,6,168,3
14636,Seaford,CEW Pheromone,17/6/2019,20/6/2019,1.33,3,2019,6,168,3
14637,Wyoming,CEW BLT,17/6/2019,20/6/2019,0,3,2019,6,168,3
14638,Wyoming,CEW Pheromone,17/6/2019,20/6/2019,1,3,2019,6,168,3
14639,Bridgeville,CEW BLT,20/6/2019,24/6/2019,0,4,2019,6,171,4
14640,Bridgeville,CEW Pheromone,20/6/2019,24/6/2019,1.25,4,2019,6,171,4
14641,Concord,CEW BLT,20/6/2019,24/6/2019,0,4,2019,6,171,4
14642,Concord,CEW Pheromone,20/6/2019,24/6/2019,0.5,4,2019,6,171,4
14643,Dover,CEW BLT,20/6/2019,24/6/2019,0.25,4,2019,6,171,4
14644,Dover,CEW Pheromone,20/6/2019,24/6/2019,0.5,4,2019,6,171,4
14645,Georgetown,CEW BLT,20/6/2019,24/6/2019,0.25,4,2019,6,171,4
14646,Georgetown,CEW Pheromone,20/6/2019,24/6/2019,0,4,2019,6,171,4
14647,Harrington,CEW BLT,20/6/2019,24/6/2019,0,4,2019,6,171,4
14648,Harrington,CEW Pheromone,20/6/2019,24/6/2019,1,4,2019,6,171,4
14649,Laurel,CEW BLT,20/6/2019,24/6/2019,0.25,4,2019,6,171,4
14650,Laurel,CEW Pheromone,20/6/2019,24/6/2019,0.5,4,2019,6,171,4
14651,Milford,CEW BLT,20/6/2019,24/6/2019,0.25,4,2019,6,171,4
14652,Milford,CEW Pheromone,20/6/2019,24/6/2019,0.75,4,2019,6,171,4
14653,Rising Sun,CEW BLT,20/6/2019,24/6/2019,0,4,2019,6,171,4
14654,Rising Sun,CEW Pheromone,20/6/2019,24/6/2019,0.75,4,2019,6,171,4
14655,Seaford,CEW BLT,20/6/2019,24/6/2019,0,4,2019,6,171,4
14656,Seaford,CEW Pheromone,20/6/2019,24/6/2019,0.5,4,2019,6,171,4
14657,Wyoming,CEW BLT,20/6/2019,24/6/2019,0.5,4,2019,6,171,4
14658,Wyoming,CEW Pheromone,20/6/2019,24/6/2019,1.25,4,2019,6,171,4
14659,Bridgeville,CEW BLT,24/6/2019,27/6/2019,0,3,2019,6,175,3
14660,Bridgeville,CEW Pheromone,24/6/2019,27/6/2019,0.67,3,2019,6,175,3
14661,Concord,CEW BLT,24/6/2019,27/6/2019,0.33,3,2019,6,175,3
14662,Concord,CEW Pheromone,24/6/2019,27/6/2019,0.67,3,2019,6,175,3
14663,Dover,CEW BLT,24/6/2019,27/6/2019,0.33,3,2019,6,175,3
14664,Dover,CEW Pheromone,24/6/2019,27/6/2019,0,3,2019,6,175,3
14665,Georgetown,CEW BLT,24/6/2019,27/6/2019,0,3,2019,6,175,3
14666,Georgetown,CEW Pheromone,24/6/2019,27/6/2019,2,3,2019,6,175,3
14667,Harrington,CEW BLT,24/6/2019,27/6/2019,0.33,3,2019,6,175,3
14668,Harrington,CEW Pheromone,24/6/2019,27/6/2019,0.33,3,2019,6,175,3
14669,Laurel,CEW BLT,24/6/2019,27/6/2019,0.33,3,2019,6,175,3
14670,Laurel,CEW Pheromone,24/6/2019,27/6/2019,1.33,3,2019,6,175,3
14671,Milford,CEW BLT,24/6/2019,27/6/2019,0,3,2019,6,175,3
14672,Milford,CEW Pheromone,24/6/2019,27/6/2019,1,3,2019,6,175,3
14673,Rising Sun,CEW BLT,24/6/2019,27/6/2019,0.33,3,2019,6,175,3
14674,Rising Sun,CEW Pheromone,24/6/2019,27/6/2019,1,3,2019,6,175,3
14675,Seaford,CEW BLT,24/6/2019,27/6/2019,0.33,3,2019,6,175,3
14676,Seaford,CEW Pheromone,24/6/2019,27/6/2019,0,3,2019,6,175,3
14677,Wyoming,CEW BLT,24/6/2019,27/6/2019,0.33,3,2019,6,175,3
14678,Wyoming,CEW Pheromone,24/6/2019,27/6/2019,1,3,2019,6,175,3
14679,Bridgeville,CEW BLT,27/6/2019,1/7/2019,0.25,4,2019,6,178,4
14680,Bridgeville,CEW Pheromone,27/6/2019,1/7/2019,1.75,4,2019,6,178,4
14681,Concord,CEW BLT,27/6/2019,1/7/2019,0.25,4,2019,6,178,4
14682,Concord,CEW Pheromone,27/6/2019,1/7/2019,2,4,2019,6,178,4
14683,Dover,CEW BLT,27/6/2019,1/7/2019,1,4,2019,6,178,4
14684,Dover,CEW Pheromone,27/6/2019,1/7/2019,0.25,4,2019,6,178,4
14685,Georgetown,CEW BLT,27/6/2019,1/7/2019,0.5,4,2019,6,178,4
14686,Georgetown,CEW Pheromone,27/6/2019,1/7/2019,12,4,2019,6,178,4
14687,Harrington,CEW BLT,27/6/2019,1/7/2019,0.25,4,2019,6,178,4
14688,Harrington,CEW Pheromone,27/6/2019,1/7/2019,2.5,4,2019,6,178,4
14689,Laurel,CEW BLT,27/6/2019,1/7/2019,0.5,4,2019,6,178,4
14690,Laurel,CEW Pheromone,27/6/2019,1/7/2019,1.5,4,2019,6,178,4
14691,Milford,CEW BLT,27/6/2019,1/7/2019,0.25,4,2019,6,178,4
14692,Milford,CEW Pheromone,27/6/2019,1/7/2019,1.25,4,2019,6,178,4
14693,Rising Sun,CEW BLT,27/6/2019,1/7/2019,0,4,2019,6,178,4
14694,Rising Sun,CEW Pheromone,27/6/2019,1/7/2019,1.75,4,2019,6,178,4
14695,Seaford,CEW BLT,27/6/2019,1/7/2019,0.25,4,2019,6,178,4
14696,Seaford,CEW Pheromone,27/6/2019,1/7/2019,3,4,2019,6,178,4
14697,Wyoming,CEW BLT,27/6/2019,1/7/2019,1,4,2019,6,178,4
14698,Wyoming,CEW Pheromone,27/6/2019,1/7/2019,1.25,4,2019,6,178,4
14699,Bridgeville,CEW BLT,1/7/2019,4/7/2019,0.33,3,2019,7,182,3
14700,Bridgeville,CEW Pheromone,1/7/2019,4/7/2019,5,3,2019,7,182,3
14701,Concord,CEW BLT,1/7/2019,4/7/2019,0.33,3,2019,7,182,3
14702,Concord,CEW Pheromone,1/7/2019,4/7/2019,7,3,2019,7,182,3
14703,Dover,CEW BLT,1/7/2019,4/7/2019,2,3,2019,7,182,3
14704,Dover,CEW Pheromone,1/7/2019,4/7/2019,9.33,3,2019,7,182,3
14705,Georgetown,CEW BLT,1/7/2019,4/7/2019,0,3,2019,7,182,3
14706,Georgetown,CEW Pheromone,1/7/2019,4/7/2019,21.33,3,2019,7,182,3
14707,Harrington,CEW BLT,1/7/2019,4/7/2019,0.33,3,2019,7,182,3
14708,Harrington,CEW Pheromone,1/7/2019,4/7/2019,12.67,3,2019,7,182,3
14709,Laurel,CEW BLT,1/7/2019,4/7/2019,0.33,3,2019,7,182,3
14710,Laurel,CEW Pheromone,1/7/2019,4/7/2019,7.67,3,2019,7,182,3
14711,Milford,CEW BLT,1/7/2019,4/7/2019,0,3,2019,7,182,3
14712,Milford,CEW Pheromone,1/7/2019,4/7/2019,5,3,2019,7,182,3
14713,Rising Sun,CEW BLT,1/7/2019,4/7/2019,0,3,2019,7,182,3
14714,Rising Sun,CEW Pheromone,1/7/2019,4/7/2019,11.33,3,2019,7,182,3
14715,Seaford,CEW BLT,1/7/2019,4/7/2019,0.33,3,2019,7,182,3
14716,Seaford,CEW Pheromone,1/7/2019,4/7/2019,14.33,3,2019,7,182,3
14717,Wyoming,CEW BLT,1/7/2019,4/7/2019,1.67,3,2019,7,182,3
14718,Wyoming,CEW Pheromone,1/7/2019,4/7/2019,17,3,2019,7,182,3
14719,Bridgeville,CEW BLT,4/7/2019,8/7/2019,0.5,4,2019,7,185,4
14720,Bridgeville,CEW Pheromone,4/7/2019,8/7/2019,0.75,4,2019,7,185,4
14721,Concord,CEW BLT,4/7/2019,8/7/2019,0.5,4,2019,7,185,4
14722,Concord,CEW Pheromone,4/7/2019,8/7/2019,13,4,2019,7,185,4
14723,Dover,CEW BLT,4/7/2019,8/7/2019,1.25,4,2019,7,185,4
14724,Dover,CEW Pheromone,4/7/2019,8/7/2019,29.5,4,2019,7,185,4
14725,Georgetown,CEW BLT,4/7/2019,8/7/2019,0.75,4,2019,7,185,4
14726,Georgetown,CEW Pheromone,4/7/2019,8/7/2019,20.25,4,2019,7,185,4
14727,Harrington,CEW BLT,4/7/2019,8/7/2019,0.5,4,2019,7,185,4
14728,Harrington,CEW Pheromone,4/7/2019,8/7/2019,19,4,2019,7,185,4
14729,Laurel,CEW BLT,4/7/2019,8/7/2019,1,4,2019,7,185,4
14730,Laurel,CEW Pheromone,4/7/2019,8/7/2019,17.75,4,2019,7,185,4
14731,Milford,CEW BLT,4/7/2019,8/7/2019,0.5,4,2019,7,185,4
14732,Milford,CEW Pheromone,4/7/2019,8/7/2019,6,4,2019,7,185,4
14733,Rising Sun,CEW BLT,4/7/2019,8/7/2019,0.25,4,2019,7,185,4
14734,Rising Sun,CEW Pheromone,4/7/2019,8/7/2019,10.25,4,2019,7,185,4
